"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1034565229789818882","https://twitter.com/salahhegazi96/status/1034565229789818882","@OsamaNasr___ يالا ياسطى ننام غدًا يوم أفضل.","2018-08-28 22:15 +0000","209.0","1.0","0.004784688995215311","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1034219188561145856","https://twitter.com/salahhegazi96/status/1034219188561145856","@OsamaNasr___ https://t.co/nGRDdq7b7z","2018-08-27 23:20 +0000","69.0","6.0","0.08695652173913043","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1034187533490565121","https://twitter.com/salahhegazi96/status/1034187533490565121","لأ دا إحنا عايزين فان خال تاني بقى 🤠","2018-08-27 21:14 +0000","177.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1034019757215895552","https://twitter.com/salahhegazi96/status/1034019757215895552","@_Mhamza0 Trust me bro! It isn't simple at all.","2018-08-27 10:08 +0000","58.0","7.0","0.1206896551724138","0.0","1.0","0.0","0.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1033476403147231233","https://twitter.com/salahhegazi96/status/1033476403147231233","كان ماتش صعب أوي. والناس اللي كانت بتقول الأخطاء التحكمية جزء من متعة كرة القدم تركن في جنب شوية.","2018-08-25 22:09 +0000","222.0","2.0","0.009009009009009009","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1033476097445429248","https://twitter.com/salahhegazi96/status/1033476097445429248","ما أعظم تقنية الفار! أعظم بتقنية الفار!","2018-08-25 22:07 +0000","440.0","6.0","0.013636363636363636","1.0","2.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1033457445304197121","https://twitter.com/salahhegazi96/status/1033457445304197121","عيشنا وشوفنا برشلونة بتلعب عرضيات عالية🙃","2018-08-25 20:53 +0000","220.0","2.0","0.00909090909090909","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1033453592101969920","https://twitter.com/salahhegazi96/status/1033453592101969920","@_Mhamza0 🤠","2018-08-25 20:38 +0000","56.0","1.0","0.017857142857142856","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1033453079012827137","https://twitter.com/salahhegazi96/status/1033453079012827137","@_Mhamza0 🤠","2018-08-25 20:36 +0000","50.0","2.0","0.04","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1033377456936427521","https://twitter.com/salahhegazi96/status/1033377456936427521","@_Mhamza0 It's a shortcut bro.","2018-08-25 15:35 +0000","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
